rl5934,0,1,5934,8.005235e-01,613123,556045,0.10265,1,1.50
rl5934,1,1,5934,7.966124e-01,613123,556045,0.10265,1,1.50
rl5934,2,1,5934,8.012534e-01,613123,556045,0.10265,1,1.50
rl5934,3,1,5934,8.072188e-01,613123,556045,0.10265,1,1.50
rl5934,4,1,5934,8.478014e-01,613123,556045,0.10265,1,1.50
rl5934,5,1,5934,8.481714e-01,613123,556045,0.10265,1,1.50
rl5934,6,1,5934,8.287677e-01,613123,556045,0.10265,1,1.50
rl5934,7,1,5934,8.379095e-01,613123,556045,0.10265,1,1.50
rl5934,8,1,5934,8.292003e-01,613123,556045,0.10265,1,1.50
rl5934,9,1,5934,8.194892e-01,613123,556045,0.10265,1,1.50
