p654,0,1,654,1.552776e-02,39381,34643,0.13677,1,1.50
p654,1,1,654,1.329018e-02,39381,34643,0.13677,1,1.50
p654,2,1,654,1.245986e-02,39381,34643,0.13677,1,1.50
p654,3,1,654,1.246939e-02,39381,34643,0.13677,1,1.50
p654,4,1,654,1.253731e-02,39381,34643,0.13677,1,1.50
p654,5,1,654,1.247656e-02,39381,34643,0.13677,1,1.50
p654,6,1,654,1.248747e-02,39381,34643,0.13677,1,1.50
p654,7,1,654,1.254544e-02,39381,34643,0.13677,1,1.50
p654,8,1,654,1.256653e-02,39381,34643,0.13677,1,1.50
p654,9,1,654,1.256107e-02,39381,34643,0.13677,1,1.50
