usa13509,0,1,13509,1.987680e+01,22562942,19982859,0.12911,1,1.50
usa13509,1,1,13509,1.967156e+01,22562942,19982859,0.12911,1,1.50
usa13509,2,1,13509,2.017241e+01,22562942,19982859,0.12911,1,1.50
usa13509,3,1,13509,2.015040e+01,22562942,19982859,0.12911,1,1.50
usa13509,4,1,13509,2.007410e+01,22562942,19982859,0.12911,1,1.50
usa13509,5,1,13509,1.968806e+01,22562942,19982859,0.12911,1,1.50
usa13509,6,1,13509,2.021909e+01,22562942,19982859,0.12911,1,1.50
usa13509,7,1,13509,1.920659e+01,22562942,19982859,0.12911,1,1.50
usa13509,8,1,13509,1.985128e+01,22562942,19982859,0.12911,1,1.50
usa13509,9,1,13509,1.972124e+01,22562942,19982859,0.12911,1,1.50
