brd14051,0,1,14051,2.125411e+01,533950,469385,0.13755,1,1.50
brd14051,1,1,14051,2.125769e+01,533950,469385,0.13755,1,1.50
brd14051,2,1,14051,2.122802e+01,533950,469385,0.13755,1,1.50
brd14051,3,1,14051,2.124385e+01,533950,469385,0.13755,1,1.50
brd14051,4,1,14051,2.122133e+01,533950,469385,0.13755,1,1.50
brd14051,5,1,14051,2.129857e+01,533950,469385,0.13755,1,1.50
brd14051,6,1,14051,2.123488e+01,533950,469385,0.13755,1,1.50
brd14051,7,1,14051,2.126064e+01,533950,469385,0.13755,1,1.50
brd14051,8,1,14051,2.123852e+01,533950,469385,0.13755,1,1.50
brd14051,9,1,14051,2.121411e+01,533950,469385,0.13755,1,1.50
