0,h,0,65536,4096,1,1,0,16805888,1.507400e-05,100000000
1,h,0,65536,4096,1,1,0,16805888,6.420000e-07,100000000
2,h,0,65536,4096,1,1,0,16805888,4.590000e-07,100000000
3,h,0,65536,4096,1,1,0,16805888,4.710000e-07,100000000
4,h,0,65536,4096,1,1,0,16805888,5.050000e-07,100000000
5,h,0,65536,4096,1,1,0,16805888,5.150000e-07,100000000
6,h,0,65536,4096,1,1,0,16805888,5.030000e-07,100000000
7,h,0,65536,4096,1,1,0,16805888,5.230000e-07,100000000
8,h,0,65536,4096,1,1,0,16805888,4.830000e-07,100000000
9,h,0,65536,4096,2,2,0,16805888,2.449000e-06,100000000
10,h,0,65536,4096,1,1,0,16805888,4.950000e-07,100000000
11,h,0,65536,4096,1,1,0,16805888,4.660000e-07,100000000
12,h,0,65536,4096,1,1,0,16805888,4.720000e-07,100000000
13,h,0,65536,4096,1,1,0,16805888,5.130000e-07,100000000
14,h,0,65536,4096,1,1,0,16805888,4.140000e-07,100000000
15,h,0,65536,4096,1,1,0,16805888,5.610000e-07,100000000
16,h,0,65536,4096,1,1,0,16805888,4.970000e-07,100000000
17,h,0,65536,4096,1,1,0,16805888,4.500000e-07,100000000
18,h,0,65536,4096,1,1,0,16805888,5.570000e-07,100000000
19,h,0,65536,4096,1,1,0,16805888,4.560000e-07,100000000
20,h,0,65536,4096,1,1,0,16805888,4.690000e-07,100000000
21,h,0,65536,4096,1,1,0,16805888,4.980000e-07,100000000
22,h,0,65536,4096,1,1,0,16805888,4.440000e-07,100000000
23,h,0,65536,4096,1,1,0,16805888,4.830000e-07,100000000
24,h,0,65536,4096,3,3,0,16805888,2.459000e-06,100000000
25,h,0,65536,4096,1,1,0,16805888,4.550000e-07,100000000
26,h,0,65536,4096,1,1,0,16805888,4.270000e-07,100000000
27,h,0,65536,4096,1,1,0,16805888,4.340000e-07,100000000
28,h,0,65536,4096,1,1,0,16805888,5.570000e-07,100000000
29,h,0,65536,4096,1,1,0,16805888,5.430000e-07,100000000
30,h,0,65536,4096,1,1,0,16805888,4.440000e-07,100000000
31,h,0,65536,4096,1,1,0,16805888,4.780000e-07,100000000
32,h,0,65536,4096,2,2,0,16805888,2.239000e-06,100000000
33,h,0,65536,4096,1,1,0,16805888,4.430000e-07,100000000
34,h,0,65536,4096,1,1,0,16805888,5.550000e-07,100000000
35,h,0,65536,4096,1,1,0,16805888,4.170000e-07,100000000
36,h,0,65536,4096,1,1,0,16805888,6.150000e-07,100000000
37,h,0,65536,4096,1,1,0,16805888,6.500000e-07,100000000
38,h,0,65536,4096,1,1,0,16805888,5.260000e-07,100000000
39,h,0,65536,4096,1,1,0,16805888,4.350000e-07,100000000
40,h,0,65536,4096,1,1,0,16805888,4.580000e-07,100000000
41,h,0,65536,4096,1,1,0,16805888,5.020000e-07,100000000
42,h,0,65536,4096,1,1,0,16805888,4.450000e-07,100000000
43,h,0,65536,4096,1,1,0,16805888,5.550000e-07,100000000
44,h,0,65536,4096,1,1,0,16805888,3.940000e-07,100000000
45,h,0,65536,4096,1,1,0,16805888,4.400000e-07,100000000
46,h,0,65536,4096,1,1,0,16805888,5.090000e-07,100000000
47,h,0,65536,4096,1,1,0,16805888,4.420000e-07,100000000
48,h,0,65536,4096,2,2,0,16805888,2.387000e-06,100000000
49,h,0,65536,4096,1,1,0,16805888,4.570000e-07,100000000
