0,h,0,65536,524288,65516,65516,52466,46211072,8.939033e-02,15647
1,h,0,65536,524288,65516,65516,52401,46215168,8.975203e-02,9837
2,h,0,65536,524288,65516,65516,52807,46215168,9.120836e-02,11982
3,h,0,65536,524288,65516,65516,52868,46215168,8.909856e-02,15004
4,h,0,65536,524288,65516,65516,52540,46215168,8.895657e-02,16413
5,h,0,65536,524288,65516,65516,53043,46215168,8.975341e-02,11641
6,h,0,65536,524288,65516,65516,52972,46215168,8.912523e-02,14199
7,h,0,65536,524288,65516,65516,52927,46215168,8.965537e-02,14971
8,h,0,65536,524288,65516,65516,52845,46215168,8.917656e-02,13175
9,h,0,65536,524288,65516,65516,52564,46215168,8.857568e-02,18074
10,h,0,65536,524288,65516,65516,52378,46215168,8.927698e-02,13943
11,h,0,65536,524288,65516,65516,52347,46215168,8.893966e-02,14972
12,h,0,65536,524288,65516,65516,52844,46215168,8.868262e-02,18973
13,h,0,65536,524288,65516,65516,52898,46215168,9.178862e-02,13673
14,h,0,65536,524288,65516,65516,52982,46215168,8.958951e-02,12974
15,h,0,65536,524288,65516,65516,52714,46215168,8.894747e-02,11956
16,h,0,65536,524288,65516,65516,52711,46215168,8.925678e-02,13106
17,h,0,65536,524288,65516,65516,53053,46215168,8.979087e-02,12083
18,h,0,65536,524288,65516,65516,52521,46215168,8.892142e-02,12179
19,h,0,65536,524288,65516,65516,52911,46215168,8.914583e-02,15763
20,h,0,65536,524288,65516,65516,53132,46215168,8.973878e-02,15227
21,h,0,65536,524288,65516,65516,53016,46215168,8.923305e-02,19584
22,h,0,65536,524288,65516,65516,52705,46215168,8.866378e-02,13199
23,h,0,65536,524288,65516,65516,52537,46215168,8.923656e-02,15180
24,h,0,65536,524288,65516,65516,52773,46215168,8.908921e-02,18679
25,h,0,65536,524288,65517,65517,52763,46215168,8.938460e-02,20603
26,h,0,65536,524288,65516,65516,52702,46215168,8.896462e-02,13212
27,h,0,65536,524288,65516,65516,52952,46215168,8.943738e-02,13046
28,h,0,65536,524288,65516,65516,52803,46215168,8.867263e-02,15629
29,h,0,65536,524288,65516,65516,53059,46215168,8.947110e-02,13174
30,h,0,65536,524288,65516,65516,52296,46215168,8.891942e-02,12973
31,h,0,65536,524288,65516,65516,52663,46215168,8.860541e-02,9708
32,h,0,65536,524288,65516,65516,52702,46215168,8.898342e-02,16050
33,h,0,65536,524288,65516,65516,52555,46215168,8.940288e-02,19122
34,h,0,65536,524288,65516,65516,52500,46215168,8.870452e-02,15192
35,h,0,65536,524288,65516,65516,52796,46215168,8.895870e-02,11231
36,h,0,65536,524288,65516,65516,52799,46215168,8.920164e-02,16008
37,h,0,65536,524288,65516,65516,52518,46215168,8.924602e-02,14914
38,h,0,65536,524288,65516,65516,52756,46215168,8.952037e-02,15406
39,h,0,65536,524288,65516,65516,52898,46215168,8.907953e-02,16627
40,h,0,65536,524288,65516,65516,52718,46215168,8.928715e-02,14227
41,h,0,65536,524288,65516,65516,53028,46215168,8.913633e-02,13247
42,h,0,65536,524288,65516,65516,52894,46215168,8.920781e-02,10837
43,h,0,65536,524288,65516,65516,52964,46215168,9.022596e-02,13636
44,h,0,65536,524288,65516,65516,52573,46215168,8.883114e-02,14409
45,h,0,65536,524288,65516,65516,52612,46215168,8.946842e-02,13958
46,h,0,65536,524288,65516,65516,52769,46215168,8.972308e-02,16001
47,h,0,65536,524288,65516,65516,52802,46215168,8.911710e-02,14218
48,h,0,65536,524288,65516,65516,52763,46215168,8.941074e-02,18367
49,h,0,65536,524288,65516,65516,52926,46215168,8.892260e-02,18275
